id,university_id,university,campus_name,campus_address,department,country,city,degree,language,status,status_color,years,fees,discount_fees,cash_fees,deposit_fee,currency,fees_note,prep_school_fee
148,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التدريب على اللغة العربية,تركيا,إسطنبول,ماجستير بدون أطروحة,التركية,متاح,#28D094,2026-2027,8000,8000,8000,4000,USD,إجمالي رسوم البرنامج,3000
147,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التدريب على اللغة العربية,تركيا,إسطنبول,ماجستير مع أطروحة,التركية,متاح,#28D094,2026-2027,9000,9000,9000,4500,USD,إجمالي رسوم البرنامج,3000
146,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تقنيات المختبرات الطبية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
145,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تقنيات التصوير الطبي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
144,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التوثيق الطبي والسكرتارية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
143,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الخدمات الاجتماعية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
142,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,العلاج الإشعاعي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
141,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تقنيات التروية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
140,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تقنيات مختبر علم الأمراض,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
139,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الأطراف الاصطناعية وتقويم العظام,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
138,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,البصريات,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
137,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,قياس السمع,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
136,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الإسعافات الأولية والطوارئ,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
135,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,العلاج الطبيعي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
134,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الفيزيولوجيا العصبية الكهربائية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
133,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,خدمات الصيدلية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
132,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,غسيل الكلى,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
131,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تقنية التعويضات السنية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
130,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التخدير,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
129,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,خدمات غرفة العمليات,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
128,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,صحة الفم والأسنان,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
127,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الإدارات المحلية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
126,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تفتيش البناء,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
125,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,اللوجستية الجوية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
124,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,إدارة عمليات الطيران,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
123,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التصميم بمساعدة الكمبيوتر والرسوم المتحركة,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
122,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تقنيات وتشغيل الطائرات بدون طيار,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
121,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تكنولوجيا الطائرات,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
120,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,إدارة السياحة والفنادق,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
119,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الإرشاد السياحي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
118,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الطيران المدني وخدمات المقصورة,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
117,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,إدارة النقل بالطيران المدني,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
116,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,إدارة النقل بالطيران المدني,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
115,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الأمن السيبراني,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
114,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,خدمات العناية بالشعر والجمال,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
113,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التسويق,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
112,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تكنولوجيا السيارات,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
111,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,المحاسبة والضرائب,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
110,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تصميم الأزياء,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
109,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الترميم المعماري,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
108,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الآلات,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
107,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,اللوجستية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
106,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تصميم المجوهرات,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
105,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,إدارة الأعمال,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
104,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,إدارة الأعمال,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
103,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الصحة والسلامة المهنية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
102,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تقنية الإنترنت والشبكات,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
101,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تقنيات البناء,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
100,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,إدارة الموارد البشرية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
99,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,العلاقات العامة والترويج,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
98,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التصميم الجرافيكي,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
97,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تقنيات الأغذية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
96,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التقنيات الإلكترونية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
95,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الكهرباء,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
94,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التجارة الخارجية,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
93,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التجارة الخارجية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
92,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تنمية الطفل,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
91,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,إدارة المكاتب والمساعدة التنفيذية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
90,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تكنولوجيا المعدات الطبية الحيوية,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
89,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,برمجة الكمبيوتر,تركيا,إسطنبول,دبلوم,الإنجليزية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
88,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,برمجة الكمبيوتر,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
87,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تقنيات الطباعة والنشر,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
86,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,البنوك والتأمين,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
85,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,طبخ,تركيا,إسطنبول,دبلوم,التركية,متاح,#28D094,2026-2027,3000,3000,3000,1500,USD,-,3000
84,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الطيران المدني,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,8000,8000,8000,8000,USD,رسوم دراسية سنوية. رسوم تدريب الطيران السنوية 18750 EUR.,8000
83,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,إلكترونيات الطيران,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,6500
82,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تطوير البرمجيات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,6500
81,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,نظم المعلومات الإدارية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,6500
80,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,نظم المعلومات الإدارية,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,5000,5000,5000,2500,USD,-,3000
79,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الطب البشري,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,25000,25000,25000,12500,USD,-,7000
78,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الطب البشري,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,25000,25000,25000,12500,USD,-,3000
77,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الإدارة الرياضية,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,5000,5000,5000,2500,USD,-,3000
76,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التدريب على التدريب,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,5000,5000,5000,2500,USD,-,3000
75,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الترفيه,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,5000,5000,5000,2500,USD,-,3000
74,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التربية البدنية وتدريس الرياضة,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,5000,5000,5000,2500,USD,-,3000
73,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الخدمات الاجتماعية,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,3000
72,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,إدارة الصحة,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,3000
71,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,علم السمع,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,3000
70,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تمريض,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,3000
69,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,القبالة,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,3000
68,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,العلاج الطبيعي والتأهيل,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,3000
67,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,العلاج الطبيعي والتأهيل,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,8000,8000,8000,4000,USD,-,8000
66,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,تنمية الطفل,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,3000
65,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التغذية وعلم الحمية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,8000,8000,8000,4000,USD,-,8000
64,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,التغذية وعلم الحمية,تركيا,إسطنبول,بكالوريوس,التركية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,3000
63,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,هندسة الذكاء الاصطناعي,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,6500
62,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,هندسة البرمجيات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,6500
61,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,هندسة الطيران والفضاء,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,6500
60,19,جامعة إسطنبول آيدن,Florya Campus (Halit Aydın Campus),Beşyol Mah. İnönü Cad. No:38 Sefaköy-Küçükçekmece / Istanbul / Turkey,الهندسة الميكانيكية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,#28D094,2026-2027,6500,6500,6500,3250,USD,-,6500
