type,id,university,campus_name,campus_address,department_or_scope,country,city,degree,language,status,years,fees,discount_fees_or_price,cash_fees,deposit_fee,currency,notes,extra
program,2310,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تطوير البرمجيات,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,12000,6600,6600,6000,USD,-,0
program,2309,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تصميم الأزياء والمنسوجات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2308,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إدارة اللوجستيات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2307,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إدارة الطيران,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2306,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إدارة السياحة,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2305,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,فنون الطهي وفنون المطبخ,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2304,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تنمية الطفل,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2303,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,العلاج الطبيعي والتأهيل,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2302,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تمريض,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2301,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التغذية وعلم الحمية,تركيا,إسطنبول,بكالوريوس,التركية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2300,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,هندسة الميكاترونكس,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2299,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الهندسة المدنية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,4800,4800,6000,USD,-,0
program,2298,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الهندسة الميكانيكية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,4800,4800,6000,USD,-,0
program,2297,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الهندسة الصناعية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7800,7800,6000,USD,-,0
program,2296,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الهندسة الكهربائية والإلكترونية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,4800,4800,6000,USD,-,0
program,2295,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,علم الوراثة والهندسة الحيوية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,4800,4800,6000,USD,-,0
program,2294,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,هندسة الكمبيوتر,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7800,7800,6000,USD,-,0
program,2293,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الرياضيات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,4800,4800,6000,USD,-,0
program,2292,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التصميم الصناعي,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7200,7200,6000,USD,-,0
program,2291,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التصميم الداخلي,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7200,7200,6000,USD,-,0
program,2290,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,العمارة,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,4800,4800,6000,USD,-,0
program,2289,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تصميم وإدارة الاتصال,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2288,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تصميم الألعاب الرقمية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7200,7200,6000,USD,-,0
program,2287,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إدارة الفنون الأدائية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2286,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إعداد التقارير والبرامج التلفزيونية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2285,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,تصميم الاتصالات المرئية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2284,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الراديو والتلفزيون والسينما,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2283,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,العلاقات العامة والدعاية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2282,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الإعلان,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2281,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,وسائل الإعلام الجديدة والاتصالات,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,6000,6000,6000,USD,-,0
program,2280,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التسويق,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7200,7200,6000,USD,-,0
program,2279,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التجارة الدولية والأعمال,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7200,7200,6000,USD,-,0
program,2278,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,نظم المعلومات الإدارية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7200,7200,6000,USD,-,0
program,2277,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,التمويل الدولي,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7200,7200,6000,USD,-,0
program,2276,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الاقتصاد والمالية,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7200,7200,6000,USD,-,0
program,2275,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,إدارة الأعمال,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7200,7200,6000,USD,-,0
program,2274,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,الاقتصاد,تركيا,إسطنبول,بكالوريوس,الإنجليزية,متاح,2026-2027,12000,7200,7200,6000,USD,-,0
program,2273,جامعة إسطنبول بيلغي,Istanbul Bilgi University Campuses,santralistanbul: Eski Silahtarağa Elektrik Santralı Kazım Karabekir Cad. No: 2/13 34060 Eyüpsultan İstanbul | Kuştepe: İnönü Cad. No: 72 Kuştepe 34387 Şişli / İstanbul | Dolapdere: Hacıahmet Mahallesi Pir Hüsamettin Sokak No:20 34440 Beyoğlu İstanbul,قانون,تركيا,إسطنبول,بكالوريوس,التركية / الإنجليزية,متاح,2026-2027,12000,9600,9600,6000,USD,-,0
